Cell_ID,Cell Name,RSRP,RSRQ,Geohash,EARFCN_DL,Latitude_of_MDT,Longitude_of_MDT,MR_Count,Site ID,Site Name (from MAIN DATA),Cell ID,Antenna Height,Azimuth,E Tilt,M Tilt,Tilt,Latitude_of_Site,Longitude_of_Site,MDT height from MSL,Site height from MSL,Height Difference,Horizontal Distance,Angle_from_North,Azimuth_to_nearest_5_degrees,Reduced_Amount,Normalized_Azimuth,Latitude_Difference,Longitude_Difference,name,name:en,highway,surface,smoothness,width,lanes,oneway,bridge,layer,source,name:si,name:ta,osm_id,osm_type,Road_Coverage,Population_Density,geohash,total_population,population_density
5227816,Dahayyagama_Jn-AN0015-B_A,0.0,0.0,tc3pmnwx,3750,8.342636,80.385188,0,AN0015,Dahayyagama_Jn,L9_1,20.0,0.0,2,2.0,4.0,8.317338,80.397606,101,94,7,3.127245291,334.0955066,0,0,0,0.025298,-0.012418,Old Puttalam Road,,secondary,asphalt,,,,,,,,,,44677691.0,ways_line,1,419.1862488,tc3pmnwx,0,0.0
5869610,Galkulama-AN0023-B_C,-96.71,-9.71,tc3ppsec,3750,8.286698,80.491247,7,AN0023,Galkulama,L9_3,70.0,265.0,2,1.0,3.0,8.278908,80.5007,113,116,3,1.353607372,309.7869785,265,180,85,0.00779,-0.009453,,,,,,,,,,,,,,,,0,209.6875153,tc3ppsec,0,0.0
5371649,Bandaragama-KL0002-H_A,-93.0,-13.0,tc0yhr02,1650,6.718283,79.991952,2,KL0002,Bandaragama,L18_1,60.0,70.0,4,0.0,4.0,6.714293,79.987705,12,22,10,0.645605045,46.58990671,70,0,70,0.00399,0.004247,,,service,asphalt,,,,,,,,,,552222662.0,ways_line,1,2310.177246,tc0yhr02,0,0.0
5371649,Bandaragama-KL0002-H_A,-93.0,-13.0,tc0yhr02,1650,6.718283,79.991952,2,KL0002,Bandaragama,L18_1,60.0,70.0,4,0.0,4.0,6.714293,79.987705,12,22,10,0.645605045,46.58990671,70,0,70,0.00399,0.004247,,,residential,,,,,,,,,,,552222656.0,ways_line,1,2310.177246,tc0yhr02,0,0.0
5379594,Darga_Town-KL0128-H_4B,-90.0,-9.0,tc0ussuq,1650,6.44327,80.00845,2,KL0128,Darga_Town,L18_2222,40.0,110.0,6,0.0,6.0,6.445661,80.007085,8,8,0,0.305667418,150.4343989,110,90,20,-0.002391,0.001365,Central Road,,residential,,,,,,,,,,,321777040.0,ways_line,1,5657.137207,tc0ussuq,0,0.0
5379594,Darga_Town-KL0128-H_4B,-90.0,-9.0,tc0ussuq,1650,6.44327,80.00845,2,KL0128,Darga_Town,L18_2222,40.0,110.0,6,0.0,6.0,6.445661,80.007085,8,8,0,0.305667418,150.4343989,110,90,20,-0.002391,0.001365,Zaviya Lane,,residential,,,,,,,,,,,128546258.0,ways_line,1,5657.137207,tc0ussuq,0,0.0
5458445,Welipenna-KL0030-H_4C,-116.0,-9.0,tc0uymwe,1650,6.490754,80.088584,1,KL0030,Welipenna,L18_3333,60.0,290.0,6,0.0,6.0,6.44968,80.110774,15,125,110,5.18366009,331.7741955,290,270,20,0.041074,-0.02219,,,residential,,,,,,,,,,,1163515326.0,ways_line,1,613.8587646,tc0uymwe,0,0.0
5458445,Welipenna-KL0030-H_4C,-116.0,-9.0,tc0uymwe,1650,6.490754,80.088584,1,KL0030,Welipenna,L18_3333,60.0,290.0,6,0.0,6.0,6.44968,80.110774,15,125,110,5.18366009,331.7741955,290,270,20,0.041074,-0.02219,,,tertiary,,,,,,,,,,,186259439.0,ways_line,1,613.8587646,tc0uymwe,0,0.0
5458445,Welipenna-KL0030-H_4C,-116.0,-9.0,tc0uymwe,1650,6.490754,80.088584,1,KL0030,Welipenna,L18_3333,60.0,290.0,6,0.0,6.0,6.44968,80.110774,15,125,110,5.18366009,331.7741955,290,270,20,0.041074,-0.02219,,,residential,,,,,,,,,,,1193971906.0,ways_line,1,613.8587646,tc0uymwe,0,0.0
6187522,Matara_Town_East_Lamp-MR5002-H_B,-88.0,-9.0,tc13c62d,1650,5.945406,80.563585,4,MR5002,Matara_Town_East_Lamp,L18_2,15.0,120.0,3,3.0,6.0,5.947821,80.561727,12,9,3,0.338137461,142.5760311,120,90,30,-0.002415,0.001858,Udapeekwella Road,,residential,,,,,,,,,,,170062613.0,ways_line,1,2942.731445,tc13c62d,46,0.121453464
6187522,Matara_Town_East_Lamp-MR5002-H_B,-88.0,-9.0,tc13c62d,1650,5.945406,80.563585,4,MR5002,Matara_Town_East_Lamp,L18_2,15.0,120.0,3,3.0,6.0,5.947821,80.561727,12,9,3,0.338137461,142.5760311,120,90,30,-0.002415,0.001858,,,residential,,,,,,,,,,,170063845.0,ways_line,1,2942.731445,tc13c62d,46,0.121453464
6607106,Thunkama-RA0051-H_B,-98.75,-11.25,tc1eb9sk,1650,6.293263,80.887384,5,RA0051,Thunkama,L18_2,60.0,150.0,3,0.0,3.0,6.292696,80.887294,66,66,0,0.063827407,8.965856087,150,90,60,0.000567,9e-05,,,residential,,,,,,,,,,,797770044.0,ways_line,1,968.4822998,tc1eb9sk,0,0.0
6607106,Thunkama-RA0051-H_B,-98.75,-11.25,tc1eb9sk,1650,6.293263,80.887384,5,RA0051,Thunkama,L18_2,60.0,150.0,3,0.0,3.0,6.292696,80.887294,66,66,0,0.063827407,8.965856087,150,90,60,0.000567,9e-05,,,residential,,,,,,,,,,,797770043.0,ways_line,1,968.4822998,tc1eb9sk,0,0.0
5453570,Molagoda-KE0017-H_B,-99.57,-10.71,tc31mbep,1650,7.254997,80.413108,11,KE0017,Molagoda,L18_2,70.0,120.0,4,0.0,4.0,7.259166,80.400277,134,151,17,1.489298311,108.1348822,120,90,30,-0.004169,0.012831,Colombo-Kandy Road,,trunk,,,,2.0,,,,,,,315858727.0,ways_line,1,929.2769165,tc31mbep,0,0.0
6081281,Warakapola_South-KE0066-H_A,-105.5,-10.5,tc30cqsw,1650,7.199959,80.217487,10,KE0066,Warakapola_South,L18_1,50.0,130.0,2,0.0,2.0,7.197777,80.215555,82,96,14,0.322946761,41.29745647,130,90,40,0.002182,0.001932,,,unclassified,concrete,,,,,,,,,,876743897.0,ways_line,1,956.8239136,tc30cqsw,0,0.0
6081539,Kithulgala_South-KE0082-H_C,-106.25,-12.75,tc1pu3z4,1650,6.997432,80.352736,10,KE0082,Kithulgala_South,L18_3,45.0,125.0,5,0.0,5.0,6.987706,80.382996,67,343,276,3.510471151,287.9449885,125,90,35,0.009726,-0.03026,Avissawella - Hatton - Nuwara Eliya Road,,trunk,asphalt,,,,,,,,,,515714575.0,ways_line,1,463.6730042,tc1pu3z4,0,0.0
6081539,Kithulgala_South-KE0082-H_C,-106.25,-12.75,tc1pu3z4,1650,6.997432,80.352736,10,KE0082,Kithulgala_South,L18_3,45.0,125.0,5,0.0,5.0,6.987706,80.382996,67,343,276,3.510471151,287.9449885,125,90,35,0.009726,-0.03026,,,residential,,,,,,,,,,,486678365.0,ways_line,1,463.6730042,tc1pu3z4,0,0.0
6686470,Kegalle_South-KE0260-H_4C,-102.53,-10.13,tc31hx21,1650,7.247083,80.354186,35,KE0260,Kegalle_South,L18_3333,50.0,280.0,6,0.0,6.0,7.247737,80.351124,191,196,5,0.345498665,102.1504464,280,270,10,-0.000654,0.003062,,,living_street,,,,,,,,,,,550345043.0,ways_line,1,1213.099243,tc31hx21,0,0.0
6686470,Kegalle_South-KE0260-H_4C,-102.53,-10.13,tc31hx21,1650,7.247083,80.354186,35,KE0260,Kegalle_South,L18_3333,50.0,280.0,6,0.0,6.0,7.247737,80.351124,191,196,5,0.345498665,102.1504464,280,270,10,-0.000654,0.003062,,,living_street,,,,,,,,,,,550345045.0,ways_line,1,1213.099243,tc31hx21,0,0.0
5525280,Kapugoda-GM0114-H_4C,-97.0,-12.0,tc0zw292,1650,6.946171,80.081332,1,GM0114,Kapugoda,L18_3333,50.0,110.0,3,1.0,4.0,6.946944,80.093888,33,18,15,1.388577654,266.4518519,110,90,20,-0.000773,-0.012556,,,,,,,,,,,,,,,,0,1772.821899,tc0zw292,6,0.017883724
5533471,Bulugahamulla-GM0274-H_4B,-76.59,-9.78,tc2bu00d,1650,7.163446,79.981256,29,GM0274,Bulugahamulla,L18_2222,50.0,160.0,3,0.0,3.0,7.166111,79.981111,18,24,6,0.296765968,176.9099261,160,90,70,-0.002665,0.000145,Marandagahamula-Gampaha Road,,tertiary,,,,,,,,,,,435267414.0,ways_line,1,1311.788452,tc2bu00d,0,0.0
5533471,Bulugahamulla-GM0274-H_4B,-76.59,-9.78,tc2bu00d,1650,7.163446,79.981256,29,GM0274,Bulugahamulla,L18_2222,50.0,160.0,3,0.0,3.0,7.166111,79.981111,18,24,6,0.296765968,176.9099261,160,90,70,-0.002665,0.000145,Katunayake-Veyangoda Road,,secondary,,,,,,,,,,,97789415.0,ways_line,1,1311.788452,tc2bu00d,0,0.0
5797378,Nugape_West-GM0513-H_C,-51.5,-5.5,tc2b15vw,1650,7.05301,79.856522,2,GM0513,Nugape_West,L18_3,40.0,10.0,3,1.0,4.0,7.046752,79.858405,12,6,6,0.72622157,343.3734388,10,0,10,0.006258,-0.001883,,,living_street,,,,,,,,,,,941512657.0,ways_line,1,1499.311401,tc2b15vw,40,0.10715877
5797378,Nugape_West-GM0513-H_C,-51.5,-5.5,tc2b15vw,1650,7.05301,79.856522,2,GM0513,Nugape_West,L18_3,40.0,10.0,3,1.0,4.0,7.046752,79.858405,12,6,6,0.72622157,343.3734388,10,0,10,0.006258,-0.001883,,,living_street,,,,,,,,,,,941512658.0,ways_line,1,1499.311401,tc2b15vw,40,0.10715877
6123264,Kandana_North_East-GM0875-H_A,-98.5,-13.5,tc2b4rpu,1650,7.070457,79.914538,6,GM0875,Kandana_North_East,L18_1,45.0,0.0,3,1.0,4.0,7.0582,79.908006,33,31,2,1.54178787,27.87281594,0,0,0,0.012257,0.006532,St Jude Mawatha,,residential,,,,,,,,,,,406542588.0,ways_line,1,2592.658203,tc2b4rpu,0,0.0
6288642,Kanuwana_Junc-GM0849-H_C,0.0,0.0,tc2b61c6,1650,7.085206,79.894414,0,GM0849,Kanuwana_Junc,L18_3,14.0,230.0,3,2.0,5.0,7.085208,79.893791,13,11,2,0.068745807,90.18531139,230,180,50,-2e-06,0.000623,Gampaha - Ja Ela Road,,primary,asphalt,,,,no,,,,,,50286636.0,ways_line,1,5167.311035,tc2b61c6,0,0.0
6288642,Kanuwana_Junc-GM0849-H_C,0.0,0.0,tc2b61c6,1650,7.085206,79.894414,0,GM0849,Kanuwana_Junc,L18_3,14.0,230.0,3,2.0,5.0,7.085208,79.893791,13,11,2,0.068745807,90.18531139,230,180,50,-2e-06,0.000623,Peter Rodrigo,,residential,,,,,,,,,,,407668541.0,ways_line,1,5167.311035,tc2b61c6,0,0.0
6288642,Kanuwana_Junc-GM0849-H_C,0.0,0.0,tc2b61c6,1650,7.085206,79.894414,0,GM0849,Kanuwana_Junc,L18_3,14.0,230.0,3,2.0,5.0,7.085208,79.893791,13,11,2,0.068745807,90.18531139,230,180,50,-2e-06,0.000623,Alexandra Road,,residential,concrete,,,,no,,,,,,112452712.0,ways_line,1,5167.311035,tc2b61c6,0,0.0
6320640,Welisara_Navy_Camp-GM0675-H_A,-92.0,-15.0,tc0zfm4b,1650,7.014879,79.907648,3,GM0675,Welisara_Navy_Camp,L18_1,30.0,130.0,3,0.0,3.0,7.018539,79.902175,7,8,1,0.728325381,123.9711129,130,90,40,-0.00366,0.005473,,,service,,,,,,,,,,,1326518080.0,ways_line,1,1797.991821,tc0zfm4b,0,0.0
6320640,Welisara_Navy_Camp-GM0675-H_A,-92.0,-15.0,tc0zfm4b,1650,7.014879,79.907648,3,GM0675,Welisara_Navy_Camp,L18_1,30.0,130.0,3,0.0,3.0,7.018539,79.902175,7,8,1,0.728325381,123.9711129,130,90,40,-0.00366,0.005473,,,residential,,,,,,,,,,,179758179.0,ways_line,1,1797.991821,tc0zfm4b,0,0.0
6320640,Welisara_Navy_Camp-GM0675-H_A,-92.0,-15.0,tc0zfm4b,1650,7.014879,79.907648,3,GM0675,Welisara_Navy_Camp,L18_1,30.0,130.0,3,0.0,3.0,7.018539,79.902175,7,8,1,0.728325381,123.9711129,130,90,40,-0.00366,0.005473,,,residential,,,,,,,,,,,327704472.0,ways_line,1,1797.991821,tc0zfm4b,0,0.0
6350082,Toyota_Wattala_Lamp-GM5153-H_C,-83.0,-11.5,tc0z9zur,1650,6.98718,79.887524,4,GM5153,Toyota_Wattala_Lamp,L18_3,20.0,335.0,3,0.0,3.0,6.98695,79.8896,7,5,2,0.230549261,276.3690559,335,270,65,0.00023,-0.002076,A.S.P Liayange Mawatha,,residential,,,,,,,,,,,180364919.0,ways_line,1,4470.71582,tc0z9zur,0,0.0
6350082,Toyota_Wattala_Lamp-GM5153-H_C,-83.0,-11.5,tc0z9zur,1650,6.98718,79.887524,4,GM5153,Toyota_Wattala_Lamp,L18_3,20.0,335.0,3,0.0,3.0,6.98695,79.8896,7,5,2,0.230549261,276.3690559,335,270,65,0.00023,-0.002076,Alvis Town Road,,tertiary,,,,,,yes,1.0,,,,99244330.0,ways_line,1,4470.71582,tc0z9zur,0,0.0
6350082,Toyota_Wattala_Lamp-GM5153-H_C,-83.0,-11.5,tc0z9zur,1650,6.98718,79.887524,4,GM5153,Toyota_Wattala_Lamp,L18_3,20.0,335.0,3,0.0,3.0,6.98695,79.8896,7,5,2,0.230549261,276.3690559,335,270,65,0.00023,-0.002076,,,service,,,,,,,,,,,1256456543.0,ways_line,1,4470.71582,tc0z9zur,0,0.0
6350082,Toyota_Wattala_Lamp-GM5153-H_C,-83.0,-11.5,tc0z9zur,1650,6.98718,79.887524,4,GM5153,Toyota_Wattala_Lamp,L18_3,20.0,335.0,3,0.0,3.0,6.98695,79.8896,7,5,2,0.230549261,276.3690559,335,270,65,0.00023,-0.002076,Ela Ivura Road,,residential,,,,,,,,,,,180524803.0,ways_line,1,4470.71582,tc0z9zur,0,0.0
6350082,Toyota_Wattala_Lamp-GM5153-H_C,-83.0,-11.5,tc0z9zur,1650,6.98718,79.887524,4,GM5153,Toyota_Wattala_Lamp,L18_3,20.0,335.0,3,0.0,3.0,6.98695,79.8896,7,5,2,0.230549261,276.3690559,335,270,65,0.00023,-0.002076,Alvis Town Road,,tertiary,,,,,,,,,,,360218039.0,ways_line,1,4470.71582,tc0z9zur,0,0.0
6783232,Korase_North-GM0429-H_A,-99.88,-10.44,tc2btj80,1650,7.149417,80.024586,45,GM0429,Korase_North,L18_1,50.0,40.0,3,0.0,3.0,7.148015,80.020966,37,32,5,0.428743491,68.67772921,40,0,40,0.001402,0.00362,,,residential,,,,,,,,,,,424629925.0,ways_line,1,628.7642212,tc2btj80,0,0.0
6783232,Korase_North-GM0429-H_A,-99.88,-10.44,tc2btj80,1650,7.149417,80.024586,45,GM0429,Korase_North,L18_1,50.0,40.0,3,0.0,3.0,7.148015,80.020966,37,32,5,0.428743491,68.67772921,40,0,40,0.001402,0.00362,,,residential,,,,,,,,,,,424630900.0,ways_line,1,628.7642212,tc2btj80,0,0.0
5121795,Thummulla-CM0173-H_D,-65.25,-10.72,tc0z1r2b,1650,6.895449,79.860692,150,CM0173,Thummulla,L18_4,32.0,280.0,5,0.0,5.0,6.894562,79.86113,15,15,0,0.109843937,333.8846357,280,270,10,0.000887,-0.000438,,,living_street,paved,intermediate,,,,,,,,,940233630.0,ways_line,1,5546.224609,tc0z1r2b,0,0.0
5121795,Thummulla-CM0173-H_D,-65.25,-10.72,tc0z1r2b,1650,6.895449,79.860692,150,CM0173,Thummulla,L18_4,32.0,280.0,5,0.0,5.0,6.894562,79.86113,15,15,0,0.109843937,333.8846357,280,270,10,0.000887,-0.000438,,,service,asphalt,intermediate,,,,,,,,,712317034.0,ways_line,1,5546.224609,tc0z1r2b,0,0.0
5161770,Dematagoda_North-CM0277-B_C,-14.67,-1.44,tc0z3wjk,3750,6.93322,79.878097,3,CM0277,Dematagoda_North,L9_3,18.0,230.0,8,0.0,8.0,6.934637,79.8784,8,7,1,0.161073823,191.984203,230,180,50,-0.001417,-0.000303,Baseline Road,,trunk,asphalt,,,3.0,yes,,,,,,1070554501.0,ways_line,1,20994.86328,tc0z3wjk,0,0.0
5161770,Dematagoda_North-CM0277-B_C,-14.67,-1.44,tc0z3wjk,3750,6.93322,79.878097,3,CM0277,Dematagoda_North,L9_3,18.0,230.0,8,0.0,8.0,6.934637,79.8784,8,7,1,0.161073823,191.984203,230,180,50,-0.001417,-0.000303,Baseline Garden,,unclassified,asphalt,,,,,,,,,,369743762.0,ways_line,1,20994.86328,tc0z3wjk,0,0.0
5161770,Dematagoda_North-CM0277-B_C,-14.67,-1.44,tc0z3wjk,3750,6.93322,79.878097,3,CM0277,Dematagoda_North,L9_3,18.0,230.0,8,0.0,8.0,6.934637,79.8784,8,7,1,0.161073823,191.984203,230,180,50,-0.001417,-0.000303,Kent Road,,unclassified,asphalt,,,,,,,,,,362613169.0,ways_line,1,20994.86328,tc0z3wjk,0,0.0
5161770,Dematagoda_North-CM0277-B_C,-14.67,-1.44,tc0z3wjk,3750,6.93322,79.878097,3,CM0277,Dematagoda_North,L9_3,18.0,230.0,8,0.0,8.0,6.934637,79.8784,8,7,1,0.161073823,191.984203,230,180,50,-0.001417,-0.000303,Kopiwatta road,,residential,asphalt,,,,,,,,,,55418720.0,ways_line,1,20994.86328,tc0z3wjk,0,0.0
5184287,Udahamulla-CM0115-H_4B,-71.58,-11.58,tc0z43kb,1650,6.862354,79.910187,27,CM0115,Udahamulla,L18_2222,50.0,150.0,5,3.0,8.0,6.866929,79.910322,14,25,11,0.508935057,181.6781031,150,90,60,-0.004575,-0.000135,,,residential,,,,,,,,,,,256778596.0,ways_line,1,6735.279785,tc0z43kb,0,0.0
5184287,Udahamulla-CM0115-H_4B,-71.58,-11.58,tc0z43kb,1650,6.862354,79.910187,27,CM0115,Udahamulla,L18_2222,50.0,150.0,5,3.0,8.0,6.866929,79.910322,14,25,11,0.508935057,181.6781031,150,90,60,-0.004575,-0.000135,Udahamulla Station Road,,tertiary,asphalt,,,,,,,,,,131349583.0,ways_line,1,6735.279785,tc0z43kb,0,0.0
5184287,Udahamulla-CM0115-H_4B,-71.58,-11.58,tc0z43kb,1650,6.862354,79.910187,27,CM0115,Udahamulla,L18_2222,50.0,150.0,5,3.0,8.0,6.866929,79.910322,14,25,11,0.508935057,181.6781031,150,90,60,-0.004575,-0.000135,Station Lane,,residential,asphalt,,,,,,,,,,199957737.0,ways_line,1,6735.279785,tc0z43kb,0,0.0
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35.0,200.0,6,0.0,6.0,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,Kolonnawa-Angoda Road,,secondary,tartan,,,2.0,,,,yahoo,,,52323631.0,ways_line,1,14187.43262,tc0z6jh7,0,0.0
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35.0,200.0,6,0.0,6.0,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,Wijaya Road,,tertiary,,,,,,,,,,,34698618.0,ways_line,1,14187.43262,tc0z6jh7,0,0.0
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35.0,200.0,6,0.0,6.0,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,,,path,,,,,,,,,,,508750178.0,ways_line,1,14187.43262,tc0z6jh7,0,0.0
5199402,Kotikawatta-CM0053-B_C,-111.33,-15.83,tc0z6jh7,3750,6.927465,79.898584,11,CM0053,Kotikawatta,L9_3,35.0,200.0,6,0.0,6.0,6.935556,79.914167,11,15,4,1.941163797,242.3894605,200,180,20,-0.008091,-0.015583,,,living_street,,,,,,,,,,,437058271.0,ways_line,1,14187.43262,tc0z6jh7,0,0.0
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13.0,250.0,2,6.0,8.0,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.5e-05,-0.000419,3rd Cross Street,,residential,,,,,,,,,,,29548364.0,ways_line,1,13565.39844,tc0z3p4g,0,0.0
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13.0,250.0,2,6.0,8.0,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.5e-05,-0.000419,Main Street,,primary,asphalt,,,2.0,,,,yahoo,,,625320324.0,ways_line,1,13565.39844,tc0z3p4g,0,0.0
5519618,Main_St_North-CM1039-H_C,-81.14,-9.04,tc0z3p4g,1650,6.938436,79.852534,1412,CM1039,Main_St_North,L18_3,13.0,250.0,2,6.0,8.0,6.938471,79.852953,13,13,0,0.046412924,265.1900043,250,180,70,-3.5e-05,-0.000419,China Street,,residential,asphalt,,,,yes,,,yahoo,,,34695072.0,ways_line,1,13565.39844,tc0z3p4g,0,0.0
6252329,Malapalla_North-CM1667-B_B,0.0,0.0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21.0,160.0,3,0.0,3.0,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,,,residential,,,,,,,,,,,588980780.0,ways_line,1,5043.810059,tc0ygtyt,0,0.0
6252329,Malapalla_North-CM1667-B_B,0.0,0.0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21.0,160.0,3,0.0,3.0,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,,,residential,,,,,,,,,,,183122033.0,ways_line,1,5043.810059,tc0ygtyt,0,0.0
6252329,Malapalla_North-CM1667-B_B,0.0,0.0,tc0ygtyt,3750,6.844008,79.967477,0,CM1667,Malapalla_North,L9_2,21.0,160.0,3,0.0,3.0,6.84563,79.971044,29,41,12,0.433141681,245.392995,160,90,70,-0.001622,-0.003567,Athurugiriya-Kottawa Road,,secondary,asphalt,,,2.0,,,,,,,469625902.0,ways_line,1,5043.810059,tc0ygtyt,0,0.0
6400257,Panagoda_East-CM0509-H_A,-104.5,-11.0,tc0zjh5x,1650,6.878721,80.0293,3,CM0509,Panagoda_East,L18_1,40.0,20.0,3,0.0,3.0,6.872098,80.033649,14,26,12,0.879121483,326.898766,20,0,20,0.006623,-0.004349,Koottewattha Road,,unclassified,,,,,,,,,,,403013764.0,ways_line,1,1578.054688,tc0zjh5x,0,0.0
6400257,Panagoda_East-CM0509-H_A,-104.5,-11.0,tc0zjh5x,1650,6.878721,80.0293,3,CM0509,Panagoda_East,L18_1,40.0,20.0,3,0.0,3.0,6.872098,80.033649,14,26,12,0.879121483,326.898766,20,0,20,0.006623,-0.004349,Panagoda-Ambulgama Road,,secondary,asphalt,,,,,,,,,,407527253.0,ways_line,1,1578.054688,tc0zjh5x,0,0.0
6556675,Dedigamuwa_West-CM1605-H_C,-80.6,-10.6,tc0zhffu,1650,6.871347,80.017515,13,CM1605,Dedigamuwa_West,L18_3,50.0,180.0,5,0.0,5.0,6.87691,80.01684,19,29,10,0.623049564,173.1309136,180,180,0,-0.005563,0.000675,Habarakada-Ranala Road,,secondary,,,,,,,,,,,554380428.0,ways_line,1,1757.2854,tc0zhffu,0,0.0
5859842,Siyambalanduwa-MO0006-H_B,-94.0,-13.0,tc1zrfmv,1650,6.912716,81.559456,2,MO0006,Siyambalanduwa,L18_2,70.0,240.0,3,0.0,3.0,6.91543745,81.5592748,88,86,2,0.303271758,176.2183561,240,180,60,-0.00272145,0.0001812,Siyambalanduwa - Damana - Ampara Road,,trunk,asphalt,,,,,,,,,,98110744.0,ways_line,1,444.964386,tc1zrfmv,0,0.0
6091266,Katupilagama-MO0054-H_B,-107.0,-12.5,tc1s92b4,1650,6.420607,80.914579,3,MO0054,Katupilagama,L18_2,55.0,140.0,3,0.0,3.0,6.43504292,80.890438,82,106,24,3.113218667,121.0367646,140,90,50,-0.01443592,0.024141,Thimbolketiya - Thanamalwila Road,,secondary,asphalt,,,2.0,,,,GPS,,,1039260286.0,ways_line,1,144.7857513,tc1s92b4,0,0.0
5699855,Sitinamaluwa-HA0040-H_4C,-113.0,-13.0,tc16mkw3,1650,6.045411,80.747422,1,HA0040,Sitinamaluwa,L18_3333,60.0,200.0,3,0.0,3.0,6.04916019,80.7540651,23,29,6,0.844623516,240.4240652,200,180,20,-0.00374919,-0.0066431,,,residential,,,,,,,,,,,373620998.0,ways_line,1,806.3320313,tc16mkw3,0,0.0
5699855,Sitinamaluwa-HA0040-H_4C,-113.0,-13.0,tc16mkw3,1650,6.045411,80.747422,1,HA0040,Sitinamaluwa,L18_3333,60.0,200.0,3,0.0,3.0,6.04916019,80.7540651,23,29,6,0.844623516,240.4240652,200,180,20,-0.00374919,-0.0066431,,,living_street,,,,,,,,,,,373712115.0,ways_line,1,806.3320313,tc16mkw3,0,0.0
6418437,Malpettawa-HA0212-B_B,-102.0,-10.2,tc1den7q,3750,6.099909,80.995982,60,HA0212,Malpettawa,L9_2,33.0,255.0,3,0.0,3.0,6.11319,80.992227,6,21,15,1.534028326,164.2975109,255,180,75,-0.013281,0.003755,,,,,,,,,,,,,,,,0,139.1632996,tc1den7q,0,0.0
6418437,Malpettawa-HA0212-B_B,-102.58,-10.58,tc1dene9,3750,6.100449,80.996163,284,HA0212,Malpettawa,L9_2,33.0,255.0,3,0.0,3.0,6.11319,80.992227,2,21,19,1.482065489,162.9243568,255,180,75,-0.012741,0.003936,,,track,,,,,,,,GPS,,,366692085.0,ways_line,1,139.1632996,tc1dene9,9,0.023966365
5330208,Marawila-PU0009-H_4C,-93.0,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58.0,350.0,4,0.0,4.0,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,Colombo-Chilaw Road,,trunk,,,,2.0,,,,,,,867918297.0,ways_line,1,1337.748901,tc2f0tdf,0,0.0
5330208,Marawila-PU0009-H_4C,-93.0,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58.0,350.0,4,0.0,4.0,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,,,unclassified,,,,,,,,,,,26697384.0,ways_line,1,1337.748901,tc2f0tdf,0,0.0
5330208,Marawila-PU0009-H_4C,-93.0,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58.0,350.0,4,0.0,4.0,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,,,residential,,,,,,,,,,,361506586.0,ways_line,1,1337.748901,tc2f0tdf,0,0.0
5330208,Marawila-PU0009-H_4C,-93.0,-11.5,tc2f0tdf,1650,7.413458,79.830778,2,PU0009,Marawila,L18_3333,58.0,350.0,4,0.0,4.0,7.4125,79.835,15,13,2,0.477573141,282.8887623,350,270,80,0.000958,-0.004222,Marawila-Nattandiya Road,,secondary,,,,,yes,,,,,,361372270.0,ways_line,1,1337.748901,tc2f0tdf,0,0.0
